Timestamp,Raw,Voltage
2025-09-22 00:38:43.579206,527,0.42
2025-09-22 00:38:43.679060,440,0.35
2025-09-22 00:38:43.780194,2161,1.74
2025-09-22 00:38:43.879203,769,0.62
2025-09-22 00:38:43.979108,773,0.62
2025-09-22 00:38:44.080158,1447,1.17
2025-09-22 00:38:44.179112,225,0.18
2025-09-22 00:38:44.279075,341,0.27
2025-09-22 00:38:44.379061,764,0.62
2025-09-22 00:38:44.479111,179,0.14
2025-09-22 00:38:44.579059,701,0.56
2025-09-22 00:38:44.679201,225,0.18
2025-09-22 00:38:44.779196,192,0.15
2025-09-22 00:38:44.879105,333,0.27
2025-09-22 00:38:44.979111,414,0.33
2025-09-22 00:38:45.079061,247,0.2
2025-09-22 00:38:45.179061,383,0.31
2025-09-22 00:38:45.278279,78,0.06
2025-09-22 00:38:45.379085,317,0.26
2025-09-22 00:38:45.479110,285,0.23
2025-09-22 00:38:45.579152,771,0.62
2025-09-22 00:38:45.679207,290,0.23
2025-09-22 00:38:45.779312,282,0.23
2025-09-22 00:38:45.879060,336,0.27
2025-09-22 00:38:45.979200,289,0.23
2025-09-22 00:38:46.079167,386,0.31
2025-09-22 00:38:46.179155,297,0.24
2025-09-22 00:38:46.279101,252,0.2
2025-09-22 00:38:46.378033,98,0.08
2025-09-22 00:38:46.479199,305,0.25
2025-09-22 00:38:46.579076,621,0.5
2025-09-22 00:38:46.679203,193,0.16
2025-09-22 00:38:46.779321,285,0.23
2025-09-22 00:38:46.879204,221,0.18
2025-09-22 00:38:46.979217,345,0.28
2025-09-22 00:38:47.079314,341,0.27
2025-09-22 00:38:47.179199,229,0.18
2025-09-22 00:38:47.279206,256,0.21
2025-09-22 00:38:47.380114,1642,1.32
2025-09-22 00:38:47.479059,802,0.65
2025-09-22 00:38:47.580129,2197,1.77
2025-09-22 00:38:47.679204,176,0.14
2025-09-22 00:38:47.779058,718,0.58
2025-09-22 00:38:47.879078,333,0.27
2025-09-22 00:38:47.980128,2348,1.89
2025-09-22 00:38:48.079071,466,0.38
2025-09-22 00:38:48.179067,719,0.58
2025-09-22 00:38:48.279971,136,0.11
2025-09-22 00:38:48.379250,309,0.25
2025-09-22 00:38:48.480859,1643,1.32
2025-09-22 00:38:48.579233,225,0.18
2025-09-22 00:38:48.680134,1638,1.32
2025-09-22 00:38:48.780275,1996,1.61
2025-09-22 00:38:48.879222,129,0.1
2025-09-22 00:38:48.980177,1781,1.44
2025-09-22 00:38:49.080275,3394,2.74
2025-09-22 00:38:49.179112,163,0.13
2025-09-22 00:38:49.279141,205,0.17
2025-09-22 00:38:49.379243,688,0.55
2025-09-22 00:38:49.479314,249,0.2
2025-09-22 00:38:49.579305,288,0.23
2025-09-22 00:38:49.680216,1104,0.89
2025-09-22 00:38:49.779228,243,0.2
2025-09-22 00:38:49.879227,144,0.12
2025-09-22 00:38:49.979107,151,0.12
2025-09-22 00:38:50.079097,803,0.65
2025-09-22 00:38:50.178013,26,0.02
2025-09-22 00:38:50.282632,567,0.46
2025-09-22 00:38:50.379076,389,0.31
2025-09-22 00:38:50.478153,50,0.04
2025-09-22 00:38:50.578366,80,0.06
2025-09-22 00:38:50.679179,362,0.29
2025-09-22 00:38:50.779122,256,0.21
2025-09-22 00:38:50.879104,475,0.38
2025-09-22 00:38:50.979110,607,0.49
2025-09-22 00:38:51.079221,345,0.28
2025-09-22 00:38:51.179078,297,0.24
2025-09-22 00:38:51.279176,302,0.24
2025-09-22 00:38:51.379186,191,0.15
2025-09-22 00:38:51.479206,435,0.35
2025-09-22 00:38:51.579217,111,0.09
2025-09-22 00:38:51.679224,499,0.4
2025-09-22 00:38:51.778153,77,0.06
2025-09-22 00:38:51.879059,305,0.25
2025-09-22 00:38:51.979060,302,0.24
2025-09-22 00:38:52.079118,462,0.37
2025-09-22 00:38:52.179314,330,0.27
2025-09-22 00:38:52.279223,400,0.32
2025-09-22 00:38:52.379267,144,0.12
2025-09-22 00:38:52.479109,290,0.23
2025-09-22 00:38:52.579274,189,0.15
2025-09-22 00:38:52.679106,272,0.22
2025-09-22 00:38:52.779094,462,0.37
2025-09-22 00:38:52.879195,496,0.4
